peer_id,worker_id,creator,owner_kind,controller
12D3KooWQLHykVsmo8FpVoFYtTmfVM8u15hEvcCoCfxz5VZNxhYr,4424,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWAevp91EboLHrqLFqGHqyiVJ9PGDfdeP4yWX9qsjAos8i,2204,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWPgvCo1tg7JMr3SNsKd5BqR4TfG95gjT7NdhQXuReetLx,4188,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWBFrcoysaLnefeVqLD5rbLoMW6zjqKqEwobTvB3cEQzDq,4204,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWE7Z18kn7Sb7wVyrgYfbfqQ7HHEuCdRE46Xv3aPZqTYgV,4209,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKEJj5Y1E8Q2Q9dxC4tsFgkKjgz44h7Hu47PEP9bzwpQq,907,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWLhazZs4F259LBShwu3JKyQwHPJjLEyrAVgLsPchoNtUc,380,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWEAPTivPTPmhDsKZny7t9Kft96rRU69tmGL4ChzX4JBbf,718,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWCgd71tZLcPxfZp2MkmFMNJLzDFyWwMjzgNZWPcrdMnPD,4217,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEcH7eQWNW9kYdsK7YMsZpJiksbkqYNeuFuoDVD37FD25,4382,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWFSvU5MAWhcJbz8uUzp5rXxUmE4XSeWfGed8Kicmof13N,2181,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWNwSXi9hQqefYrnVZYzdcMVKN1y7i1AouSiMQ91AdnRFJ,4207,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWFyxYP1senCBhUGTaFKY3hhpZ3JJVo7T8Z9GEE1SwTM3V,4298,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWHs3CF2UF6aWpgaDkJE67gKVzhSmcUPRBjy9BasYKkTnL,810,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWP7biko2WtVw8qBQ8B7fZSjWEPgYBaHucRD8ZVZCLgdfu,4435,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWLhqeiqnTMEBc6kXsRt12PSqzu5GvsnGP61xa1nUUWrC3,4200,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEFNrAtVzGo5ApcPecL4DdpATBukhiNYb1XoovESCZdhX,464,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWNLtgFGjeBTtPSjdBAXxKYkhaCqmvZLgu5avEwUnJ2f1g,2279,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWPPAkiVrF5J8g9EYbxiGA9Yp3odkMvwwWQLqXDg3qqbby,399,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWCNeHtdx13CuK4fxnr8iBbv7fMEH6tMvqQhvNLjnpnb3N,1721,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWPKURHho6rjarip895tSiDMKWeUnmZjpGwSGTCmYZyjTv,734,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWP6sSXzE4EDk4ZVmQGez7kYHy1n76C3NxGoxGiDYRuQbF,4211,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKuruz3uDDvaCZSN6njaFDBTthm96fNLzR7gHKd1oN6VB,4400,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWK5K7SLyVKQfR41oaYNLxW6QnkzfNfrMuZR6F93QJUbDH,523,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWK5EE7PvSubnPQd9T66HLusJeFCm5Rw3cBfL82p115k4G,2238,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWAg3TirANXUQovXaA27JRx8xb7JQnTj5i2k9adWhJCHYj,4249,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEDygxbjvoyk1pM9CXQZtj63gDpnqnWHMtJWN5xKCzV1s,4312,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEtGhpen3y3BjaYzVuHKBrFepHaq2RFpiwB6yi9S8MaBE,4485,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWHWoG2fhFbUpbsnFxhDTjMhqquCnSxMPV8bdYYDu1PNSP,3983,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWGHpAhiFsVeJ5tDHg3hRrk4oEg2BZiYAfbMxaBqANPQXU,2163,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWC7WDeqfAwJeKsS5Aeim8rEwvt7ucj8xb67JJxiaMSTSo,4262,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWD782nVXHvTNUEDJ6qmPyXhAsP8ri4CubUA3G3zwBr8Pc,4266,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEz7s9h9tMv4uPZ4tvtSc5qQene9sugppaNotusoXBJZ5,722,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWQhcoEUqHFHdZX14jwTDFvRo5Sqz1xiwkPrTtKgUJMGwT,2119,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWE73Hubv1n8fYihSfCkUgMCwLa37k4MwAcUSAKaPJi79H,3953,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWQ3oePYd6bjvrw2Y3wbdudvp8r5FbcemTmNpb4bwCdDVq,4334,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWDaW4B1b6NmUUf6oUx1w7QhcwpxeTSGVQUFbm41yMjigt,4308,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWMqBYBVFqUwKNRoKNujaMbjG2xot2dZTy1SAd3Dh6KYYp,4239,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWLSWSE4SJPL5CD6hob4cE9wZYeVyq3BEXuT8vC5BsQ6kM,3949,0xdADB8013e3764DDd303D9B15A3a7b513e7089744,eoa,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWQ5GjAnaCVPXEvMdsGxqd9vhsr8r6LJk4YMqmA5Fjf6mE,4430,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWLd5TDcdXVcq6J6TfzuYojr1zChVC615phL2uXzP7WYZi,4251,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWLRqABwtyfc4FnNG89E8UzRNQbe4P9reNFuBsw6fc4or3,4345,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWEot7uVE9doqFrtg4kZwmFmd1MLbegi2vVba6yCcHfMUG,4213,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKektJWoNT5CcMpS3znQPkpkR8Xtriu3cPogZzxt4hDaE,1772,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWFsCXierEfmzz8r55XoLmKPQoDNyd6Y1FGURupHezNCYv,4268,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRXPvKykDfEr4WEMBkum5sgWMzdh3baU7nFy955B2WvdH,4484,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWMfFDqYPY2GzeH7VYdxoL6JVBFnKqV8T6jJgH7miPpc2i,4150,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWET19i8oWq3DFehbRH63yik3Tjt5nBn7zdRehZReSZNCP,4276,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNyYqfZ1YjUUB6XTasVZH4JewpbuQiYaMi376JFiKxp8D,4205,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWDdBtMfb68pjBq71EbuZ1qbH4LDzrLJTpXKa6e1HdJH1V,3987,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWEbdJHUbGnVm2omFQd8Wu1yiueWYhYT8mZ3QKZPg1QbD3,4438,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWLdhjXNosB3NPh4NGRLiqyFqVry5vuGn4hVDQXBWY5JMs,465,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWGjzNpygHCXEqph7k2XUvTD9xWD2zbsXu1efDqs5QgMwU,4343,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCQqVM7XAdbYQBDJNwPjpapQQ4Cq4XhN9ddCniBTqBWGi,2252,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWBchYfQGwW23ZeMEZ3xHEnr7GynaqMRxWe2d3bfbrP3Cj,1770,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWAhhTb1wY6T2kAyuyucFTwAavzj45BAPfgLS4pFeG7m7x,2255,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWCDCrwwkju6gjSSFdmHhSCEpnf4rt124gVtdd9Qh8x1Js,2131,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWEbPWpJE4WEZKfHR2DUjviPoJc5gustaDihNh4v3qa2Nz,1751,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWPEbHstBvdfDAdWG3iZBmsE8HFynPFsKL3Fs9xkCAxLSK,4246,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCJuiCqB3P4dkCgo8h1aXVY8AD1QNz4BsD4Jhj2YdsiNq,4297,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWHnbHVy5pGBWzZK6ym2aRGEEgNLPdrGTasUpVZRGbxWA2,4182,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWE9RNssARvt6Mv9NX5RSPNMNHzPtZdMNASEsawd8m2QqW,727,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWMFzyPX55Ert6rvowxHisxcyNoH3xSmexShEgK7Pzw415,4231,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWGgPuf6V82KxonUDLWcXgFE5wc3f6o1Kgc3dcKssNkXZ2,4244,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRJfpMfVK57s4YV5Y18RaxcSY4L3nz6vE9uh8MXmSRAQw,4151,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRv8AcSKU53L3gGze7TKN8rRf1Kq4rndR9vobDAK7XqPL,4309,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJ2jvSntV7QsSpVXdYdwr1sgaqq6gDb3hzwLnfr2JM4Yp,4411,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWK49hdmFcqeqdeCpPpNwhiTiKk3Qo9bzGyDndW9bZYcTD,4254,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWHpVWihNHXTKKuTiaNFqpBdSW9KvqfwkUqAuH5p2ymRdo,4445,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWPAY6PRbKhRELchjq1fFnojVSUmaZvLrZstBHpvd4cbZX,4267,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCtL4xUPRLiPWmDtWWUhy8ETysPKBqtQ1iiVcxE89rZhD,4223,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWFmVAzwG19dh7B9sh7UGJJvAgfjt2qx9Zm4syYWzfZ3tM,2280,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWDDpCx7PZXjCnwnifqsrtgMRypBMt4pBwzt37zJYCarUV,3415,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWGdphuqvtqCb6Ff8EbVKdZUSwaLSM6jp8ddsVBeUso5Fq,4427,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSVmEqb1eQ2nNztW4MQ1jwLGbRNFS7VASUnPN1SG6QyAW,4377,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWP8YRgqgy7QNMdnNqd8GCTm3czdoKxazQxXLM3DbYswLE,1740,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWAqkAypmRdShRGhM6SbANFh8mDrsiycMZDzkmkJfh8v34,2197,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWM8teK64w623YfuyAVHGvFsiC7iTEp5w6XJ1HEvmDtUQ2,3414,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWGASGn3LT5hjtz5eSFPjuAxxPYxnBacRCxkXyKk4JkxKU,2167,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWEZQ4dxFLoRduCku9ryuWnzUmK2jswy5nVVXD3RjnH4dz,4261,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWAbyiJhX1aCrKJGswzwRx2dvgh1oR3Q4ByKDj4bjiHcvi,4413,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWLvQmz5Rk2qMuuawznTSctvVfzi25qwffjyTQrDD619XB,4295,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNiiCirb4rRyBKHDyfez3iACfCKMK18QLisvU28tyZr7H,4353,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNqaaYccrEKCZEVTBFWKAxhAN4L8JbLF6wEdA5SS2yKef,3963,0xebc625Cee6367CF65b4ba8f8D99eA4BEAf01035f,vesting,0xdADB8013e3764DDd303D9B15A3a7b513e7089744
12D3KooWKgPXh5Lg9CwxH7nYH9vMbup7Aiwsg2zNDUKAEnfP3pRc,461,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWH3QLTKD1YGgvAMHKQ9FUJAHnnNPHZyu5xAYNPVtiiaE3,4294,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWBRZshk7FqshqzAAQk67jp9aeB5YQBtibEiYTmAVwfxvE,1780,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWF7BrgBtPVZQY1voxdgY91AUDyfKCBH5uqTXTY5t5DUbK,4197,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWFXcbq2b1gbfKQghEuFZ9kgQ4fRQtRpRDQUwdBcEMWKgQ,4166,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRhajzEgzQ78HsZtsXzT4Je8hJii1Ztorh1oe1RkAPqRq,2139,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWRq1Y5HGHvEgP6awMeYq2NsKGk6NsLApo67ryTNVoH3uQ,4440,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWBbghskNj7KuTEWKpgQTmBZh3nGhNKSMos2doeuW5EBL3,2140,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWMb9e81aFKj7MPBEveM7iJDexdnSpBcLK4e8MpFB7FWht,731,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWCR6jKiuyoMYbRMKuWrxZgV33CNy6NYtDMqNycJw1Ju2i,4461,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWPT4d8pLWSzVrRdkbRnDk7DRsxypKEJM5D6Woh3Gp1GDT,4339,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKmtsA3PcUx82c5vCQ1N3px84vy8xGvSkd69zGZqYAE4F,4236,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWSxFwfKbzA7YH5KCtetg4Xo5yxg6aW8ukfHzc4xzSVsi4,4455,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWAvtQiHyfE4ptU1vwXXMN6HwTFk9TtGYxiMDRbv9Vd4xd,2158,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWARswbNW6ucJib7BYsfZWmnG35Uzh3zSnvb34CzxxLkAa,4350,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWLzr1FzoMwfYb1ycUuGL7c1GvqFLAWXr3GL2JYErJb1wm,4224,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWMw2G5rC99ZgFzVK8znBrFPW178yzeXwTUmKugWuMw8Ly,1755,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWSXj18peXTuQoM57P45zaSCQYLcr4FbQeDJ1YsazXSK6y,4222,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWGG9uNdp2nXtoEuPBByr4vsTNHkGx51anrzC5ugCywQgu,326,0xB35728D533Ea887862b9Ed00cfe2B7F3D36A4e71,vesting,0xA205c6e35e0814B0A602b016B539E819807f27F3
12D3KooWFb62DtyeZYaXsgKuNCHqLntBMpg3dkpbzEAwd81Ji3EF,4335,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWA1ACVndHCSZn4yy38U4zvyFYqEjnW96uRqDcX7m6kDQK,2089,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWD1s8w2udphY88XRrb6q9ojGGqbtH1goTpxkuwXdiqHqJ,4368,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCjrCoSye8yp6SdMhgvWhAbi4eZWQE7oNMZ7qao8yH9vy,4370,0xf0C4B0eCD1C37760fDF6cfF39847dcBd421c5792,vesting,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWRmYq2XhfzjpLiZ4riRo18aHBd1qp54RwFn667jeUkC2B,4240,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWNVFCQeFLFRDBT2qe6nBRe15AAcE3NuKfSD37jt9jVg6k,2153,0x73471B6AB0b62d6918656B467317771C60094937,vesting,0x678d14c7e33f8D699aE3B9C0ca077245969D1942
12D3KooWFcih9Xoyc9zfZdJJ7rG9tPcSMp7b7sCH1PYQCho8Fz5J,4158,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWQirU2NhERTurStfhcZ5zK7iccfsZfNTNw5xxt7cuTTJU,4232,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWJnvC3mVg61RyDQCWMgLguHde2PsqAMMzAxaFFVZRsz9Y,2267,0x920848e15407e7d1a88B5E16506a5724BFDe9164,vesting,0x2aA9ADb88efa160A1987DBbf42B916aB83983751
12D3KooWP46d1isXUAWc2uTtXXr2SjXJ88b25hB1DrbdzYBtHfBC,4388,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWKgcD7XVPFE7qhmppb6jsG7gQpTM4v2fHScMdKcBgkjco,4482,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWJk113bV9cFPsg5CnXyByPNNVNCnhpcoSc4Hmxc1P7ypr,4458,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWQPzxxDcT3nJihDtWGnD7ah7tcyyWZUC7AvSwzrTcF3EW,1793,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
12D3KooWSnBbQFZDxHjZsXJzGrieahQDuwHX8EqX45eh6JyX8ocg,4336,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWScfaNvAKy8HfsD6MDdrdTpSP3zvwhYM3Cv3oXRT384hH,900,0xC99B581a508e8ae499671B4fa1d43E96B127094f,vesting,0x51FF35792Ec01fEA7048A295Ea68A3156d92b629
12D3KooWPdx8hY3KU9snmxSdtxHF2LfyBxYC53adHaxaoeoS6pRh,4196,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b,eoa,0x5CF5A099A9089b31689B16cd83d06b6ce154c41b
12D3KooWCiwmVSjC585qy1MWn4rxr4LpnTswmkEYGFFTSpmjCNHn,4489,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f,eoa,0x43d6A791c7db5C4dc2535a648FB25307FbD8478f
12D3KooWGRetNe75QUXaTYk3a23sxcKoZXiqkcu1od72zJMf1Ldf,1789,0xec6E0dBf15C8a106471A9163A4848C4e8D06b63D,vesting,0x80c88d21975aB9829181536766d15005444B9aAd
