id,peerId,name,ownerId,status,apr,online,jailed,createdAt,uptime90Days,bond_sqd,delegated_sqd,capped_delegated_sqd,age_days,lifetime_sqd,display_apr,last_period_apr,last_period_sqd,last_period_end,sqd_7d,staker_sqd_7d,paid_7d,zero_7d,periods_7d,covered_days_7d,positive_apr_7d,realized_apr_7d,sqd_30d,staker_sqd_30d,paid_30d,zero_30d,periods_30d,covered_days_30d,positive_apr_30d,realized_apr_30d,sqd_90d,staker_sqd_90d,paid_90d,zero_90d,periods_90d,covered_days_90d,positive_apr_90d,realized_apr_90d
1706,12D3KooWDkmpanrgsVEoNvLuWFpw4Y1SkWrNrpjekUXfgc14sU9S,novanode-001,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.989443694262487,True,False,2024-12-10T18:37:43.000000Z,99.65803921568627,100000.0,60000.0,34641.016151377546,653.2238078703704,24739.55803185916,12.989443694262487,12.169838659242176,11.151826407115054,2026-09-25T13:32:42+00:00,271.16610577147884,40.03336502632514,21,0,21,7.039143518518519,14.060797026547585,14.139375515227112,1031.7804633713652,152.32598410358287,83,3,86,28.775462962962962,13.56009462448531,12.553328971018274,3093.6109656130243,456.72248264021295,259,6,265,88.63885416666666,13.033995532112103,12.546311138319489
1707,12D3KooWD8tcTFt6qBus1n9S1RY8bt54pVvrRXrpBhsAjp3Unpn3,novanode-002,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.765280692346645,True,False,2024-12-10T18:39:07.000000Z,99.99845607534351,100000.0,99423.10132657588,44592.17449880099,653.2228356481481,24166.871788547363,12.765280692346645,13.957565554610394,12.80992579423797,2026-09-25T11:32:25+00:00,277.0234739389914,50.504800962927405,21,0,21,7.038449074074074,14.365855422621213,14.44479542681884,1107.7073331508277,167.71043565755082,88,0,88,29.442939814814814,13.731626713024808,13.477105886668406,3108.062078326091,408.1051227872295,265,2,267,89.30784722222222,12.798085414516358,12.604918428766926
1708,12D3KooWLR3AtqCmkspaqLYShoK2kJJMk6jn6R9KfXT7mopvTSr1,novanode-003,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.005731451979496,True,False,2024-12-10T18:40:03.000000Z,99.944108057755,100000.0,60000.0,34641.016151377546,653.2221875,24609.157792139995,13.005731451979496,14.680623270353077,13.49401403912115,2026-09-25T07:31:21+00:00,272.8076925200769,40.27571921488434,21,0,21,7.039837962962963,14.144266073321395,14.224972538546869,1076.3510223237668,158.906118633643,86,3,89,29.778796296296296,13.652426555794552,13.095604104939163,3168.106421943052,467.72055257811274,265,3,268,89.64266203703704,13.045432001374477,12.848431600102375
1709,12D3KooWBmLY9djagfCcRYiMJW3m6fXDKdihhFbSWYoNYTND4aTp,novanode-004,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.07083988335369,True,False,2024-12-10T18:40:56.000000Z,99.97359428393912,100000.0,60000.0,34641.016151377546,653.221574074074,24556.050983161695,13.07083988335369,13.797121374559584,12.668798948602292,2026-09-25T09:31:53+00:00,272.8397148439011,40.280446801966065,21,0,21,7.038946759259259,14.147519532850943,14.226642274003416,1022.3376237818176,150.93189894276279,81,6,87,29.10988425925926,13.76765165824045,12.438441089345446,3135.4816686062068,462.9040263551473,261,6,267,89.30559027777778,13.109420112015478,12.716120100458506
1710,12D3KooWCXDboMJtsnLKECiq8mV4nVE5YoGxWduaX4oNsAWHmPdK,novanode-005,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.343148891394966,True,False,2024-12-10T18:41:39.000000Z,100,100000.0,70000.0,37416.57386773941,653.2210763888888,24656.286886378144,13.343148891394966,14.859116010424245,13.658079521631393,2026-09-25T07:31:21+00:00,279.0584558145232,43.97928567201938,21,0,21,7.039837962962963,14.468493128613872,14.550905196042994,1174.5433021827953,185.10664824715838,90,0,90,30.113587962962963,14.236200798927106,14.290276843224007,3299.5288107123833,486.0435851623205,269,0,269,89.9774537037037,13.38459403676643,13.38142239900022
1711,12D3KooWFKuosW4UH3xFa6KwnU7JSG2Q689zQ9UQm8zDLFocs16n,novanode-006,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.95621217908593,True,False,2024-12-10T18:42:38.000000Z,99.93812470252261,100000.0,56500.0,33615.47262794322,653.2203935185186,24582.773905843955,12.95621217908593,14.15920407642462,13.00127068876927,2026-09-25T09:31:53+00:00,271.1359196070951,39.01437683676065,21,0,21,7.038946759259259,14.059858266372654,14.137801522369958,1010.8534543311321,145.4540499509088,81,1,82,27.438391203703702,13.612935167796005,12.29871702769544,3108.1574047584904,447.2399836692184,261,1,262,87.63409722222222,12.995179639052473,12.605305030409436
1712,12D3KooWEBJJ5fR3r17mjFDDcQvuKszyy2k4ZntFbyqbxrdRayPE,novanode-007,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.898866293111716,True,False,2024-12-10T18:43:44.000000Z,99.64461367602728,100000.0,63140.0,35535.89734339067,653.2196296296296,24631.022597338826,12.898866293111716,13.68251794874498,12.53796942170321,2026-09-25T13:32:42+00:00,268.7232493330499,40.54295718736903,21,0,21,7.039143518518519,13.933813936107224,14.011998000937604,1026.6542173902385,154.8939218515362,82,2,84,28.106921296296296,13.6570725536516,12.49095964491457,3081.3231406850387,434.2425340902472,260,3,263,87.9703125,12.93221526826473,12.496477181667103
1713,12D3KooWMeJsCqT8UiPpj52RghHMK73rCxF6A1RYtGx3umCKZKe6,novanode-008,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.808793510952194,True,False,2024-12-10T18:44:54.000000Z,99.93019197207678,100000.0,60000.0,34641.016151377546,653.2188194444444,24513.852654929946,12.808793510952194,13.79522897395909,12.667061307677997,2026-09-25T09:31:53+00:00,270.7788320909212,39.97619022354238,21,0,21,7.038946759259259,14.040889761276317,14.119181959026605,1020.4855449987713,150.65846895132537,81,1,82,27.438391203703702,13.742670185610104,12.415907464151717,3071.596746234088,411.0057113738465,261,1,262,87.63409722222222,12.842181301520176,12.457031248616024
1714,12D3KooWGD63BJACdTo7GzZL2xoAuicUJruLXKYTjfYYrfsmRpLs,novanode-009,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.101598714512075,True,False,2024-12-10T18:46:00.000000Z,99.97301587301587,100000.0,57102.633905027564,33794.26990039216,653.2180555555556,24604.43723466384,13.101598714512075,13.013163136794482,11.94317543975909,2026-09-25T11:32:25+00:00,273.4634555619551,39.52833330385701,21,0,21,7.038449074074074,14.181342270006931,14.259165897159088,1027.9558404882819,148.58797494885565,82,2,84,28.105891203703703,13.674686082409902,12.506796059274098,3145.110163459732,454.6163675256371,261,2,263,87.9707986111111,13.14914116003053,12.755168996253358
1715,12D3KooWRujUDMsBwdDbQZhx1UtELHKy8prmbvSF5Kqpw465BisK,novanode-010,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.812045016218173,True,False,2024-12-10T18:46:47.000000Z,99.99845607534351,100000.0,60000.0,34641.016151377546,653.217511574074,24578.285620215174,12.812045016218173,14.302956420621415,13.146873343624842,2026-09-25T07:31:21+00:00,273.5003819328828,40.37798379560631,21,0,21,7.039837962962963,14.180513514106806,14.261091343643177,1140.6332803591613,168.39637219363655,90,0,90,30.113587962962963,13.825185879946513,13.877704911036465,3168.593260287728,437.6416134114398,269,0,269,89.9774537037037,12.853363451649486,12.850406000055784
1716,12D3KooWDTrgMACLEtx5Fh4ox4N6hPMtu2R9viG8xWTswdyzFGc3,novanode-011,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.456598172587999,True,False,2024-12-10T18:47:46.000000Z,99.99845607534351,100000.0,90000.0,42426.40687119285,653.2168287037038,24642.993936642346,13.456598172587999,14.468996273589768,13.279304894295683,2026-09-25T11:32:25+00:00,285.70825534535294,50.0010491603792,21,0,21,7.038449074074074,14.816064096559346,14.89764474300769,1194.0965997435208,208.975700453062,90,0,90,30.111828703703704,14.474029999355322,14.528175296879503,3325.910633465768,518.5086868873742,269,0,269,89.97673611111111,13.491726322375008,13.48841534683339
1717,12D3KooWSfUjY8ap86RrPXVAYax4eqJeEMciQVw7cogie1sJkWTp,novanode-012,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.064711158362007,True,False,2024-12-10T18:48:44.000000Z,99.97140133460438,100000.0,60000.0,34641.016151377546,653.2161574074074,24608.874541763464,13.064711158362007,13.846678143804022,12.714302987383723,2026-09-25T09:31:53+00:00,273.02879425890495,40.30836137196099,21,0,21,7.038946759259259,14.158109000814704,14.236501414928615,995.7644935293007,147.0087986708298,80,2,82,27.438391203703702,13.577290522961935,12.115134671273157,3121.896125671825,460.8983368984006,260,2,262,87.63409722222222,13.102829495030328,12.661023176335734
1718,12D3KooWK7evUCvcpsGKdeMDGDDALVHiGQezf52KxrFHwUusq43c,novanode-013,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.330754335870834,True,False,2024-12-10T18:50:31.000000Z,99.99845607534351,100000.0,60000.0,34641.016151377546,653.2149189814814,24974.814430427825,13.330754335870834,13.953482473008508,12.812372906231207,2026-09-25T09:31:53+00:00,276.31331508721485,40.793268661100996,21,0,21,7.038946759259259,14.327975524993787,14.407765715261919,1144.6327753414835,168.98683405129657,89,0,89,29.77859953703704,14.029767699818557,13.926365433321383,3296.125037729894,486.6204661988753,269,0,269,89.97430555555556,13.37128121171812,13.367618208571235
1719,12D3KooWK28fc5jkKEodQLPFvgwLRJjTvGDwvMWaBCo8niobSoAa,novanode-014,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.33580818359892,True,False,2024-12-10T18:55:14.000000Z,99.99536822603056,100000.0,70000.0,37416.57386773941,653.2116435185185,24844.433301225978,13.33580818359892,14.112953510889762,12.958802473834183,2026-09-25T09:31:53+00:00,278.3478024560452,43.86728753537429,21,0,21,7.038946759259259,14.433494143874828,14.513849699493786,1157.6891757585097,182.45045767016097,89,0,89,29.77859953703704,14.189858294917231,14.08521830506187,3296.545143686727,485.123844973598,269,0,269,89.97430555555556,13.373045266357705,13.369321971618394
1720,12D3KooWN8MZj9PNew5sWRbCBYCNHL823GnttZPvQ1jeaevREUT6,novanode-015,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.998299877857663,True,False,2024-12-10T18:58:18.000000Z,99.68253968253968,100000.0,60000.0,34641.016151377546,653.2095138888889,24827.678568841307,12.998299877857663,13.393162916310008,12.2728190625167,2026-09-25T13:32:42+00:00,270.21066971621576,39.89231008049835,21,0,21,7.039143518518519,14.01124039551476,14.089556349488394,1026.709724332044,151.57737008953848,82,2,84,28.106921296296296,13.658024618814954,12.491634979373204,3106.5281415221793,458.62949833013204,260,3,263,87.9703125,13.038079778759187,12.59869746283995
1721,12D3KooWCNeHtdx13CuK4fxnr8iBbv7fMEH6tMvqQhvNLjnpnb3N,novanode-016,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.13104033485343,True,False,2024-12-10T18:59:07.000000Z,99.7205496371777,100000.0,50000.0,31622.776601683792,653.2089467592592,24657.910253832648,13.13104033485343,12.485212416718454,11.44081901377251,2026-09-25T13:32:42+00:00,274.2476806273351,37.44222940959727,21,0,21,7.039143518518519,14.220368273433442,14.300057632711047,1147.5187679872956,156.66736310956506,90,0,90,30.113020833333334,13.90888592352491,13.961478343845432,3233.896067932266,441.51432086986847,268,1,269,89.97641203703704,13.167526025169668,13.115245164391967
1722,12D3KooWPMSVuuR2m1jQZmLjHHkB65Z6vi5uPnKv1gTaz5r9CvHn,novanode-017,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.824610517110886,True,False,2024-12-10T18:59:58.000000Z,98.47605224963716,100000.0,70000.0,37416.57386773941,653.2083564814815,24470.9562753103,12.824610517110886,13.019718113828796,11.930613078812295,2026-09-25T13:32:42+00:00,268.79496501251793,42.361771547044995,21,0,21,7.039143518518519,13.93778720865876,14.015737461367006,1031.7895780119788,162.60882857805717,82,2,84,28.106921296296296,13.725658111456955,12.553439865812411,2972.562755594167,413.9445818342162,252,8,260,86.96836805555556,12.871542628450182,12.055393397687455
1723,12D3KooWN5g8s21gRjhgUyJPBD9mrRmvmkmu7vCXhHVvajFCsRgR,novanode-018,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.995035483656281,True,False,2024-12-10T19:00:49.000000Z,99.99845607534351,100000.0,60000.0,34641.016151377546,653.2077662037037,24673.220087162696,12.995035483656281,14.24423870910943,13.092901682551847,2026-09-25T07:31:21+00:00,273.1954543313112,40.332966082402116,21,0,21,7.039837962962963,14.164389127301995,14.245191547275512,1138.523729868555,168.08493059738086,90,0,90,30.113587962962963,13.799496389744448,13.852038713400752,3213.954135372578,474.4892386649106,269,0,269,89.9774537037037,13.037409607672645,13.03436954901101
1724,12D3KooWGS5J5ySswjNP4XAxacDEnmnYRLbRK5GxmeMDZAy5uX95,novanode-019,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.965256977799827,True,False,2024-12-10T19:01:27.000000Z,99.97088791848617,100000.0,60000.0,34641.016151377546,653.2073263888889,24512.264831107157,12.965256977799827,13.83080279167454,12.693585908150567,2026-09-25T11:32:25+00:00,274.8893238645432,40.58303899301874,21,0,21,7.038449074074074,14.25531828108926,14.333514744365466,966.497606655655,142.68800805408432,77,2,79,26.433356481481482,13.691605736134019,11.759054214310469,3039.3607456678715,448.71330003369286,255,3,258,86.29826388888888,13.005985764955074,12.326296357430811
1725,12D3KooWD7csYWPcQbKkajLqyzHjjdJxWUQDVEpiRC1qBiLSk2us,novanode-020,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.072653525563368,True,False,2024-12-10T19:02:13.000000Z,99.97456684151963,100000.0,97037.98672900672,44054.05468943959,653.2067939814815,24379.1502110098,13.072653525563368,15.274533923082492,14.039919927333594,2026-09-25T07:31:21+00:00,282.76447391845,51.04164982665634,21,0,21,7.039837962962963,14.660689374371517,14.744147568604893,1057.999098549748,190.97879856246945,82,1,83,27.77321759259259,14.073544735869056,12.872322365688598,3135.5368383481587,485.70559114839523,261,1,262,87.63708333333334,13.109066524653747,12.716343844411975
1726,12D3KooWMfQi99LTopkfhiwvMieQoFfrhxzRJACSXA8hDSq8b87G,novanode-021,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.087504334699467,True,False,2024-12-10T19:02:58.000000Z,99.95555555555555,100000.0,68000.0,36878.17782917155,653.2062731481482,24688.21212330519,13.087504334699467,14.216057167913043,13.05347435981919,2026-09-25T09:31:53+00:00,272.7100422073832,42.81538558051671,21,0,21,7.038946759259259,14.14117788844499,14.219880772242124,1019.5200658510847,160.6532768182298,80,2,82,27.438391203703702,13.901196201428466,12.4041608011882,3115.3347846557217,457.2658567472423,259,3,262,87.63409722222222,13.125787250679629,12.634413293325983
1727,12D3KooWKeXJF6YBjroV3skJAv1x5RR49SJFRhwHyooSYtiTgaWu,novanode-022,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.002872749913402,True,False,2024-12-10T19:03:43.000000Z,99.92701887989847,100000.0,60000.0,34641.016151377546,653.2057523148148,24560.853399215233,13.002872749913402,13.954359000402558,12.826452446241406,2026-09-25T07:31:21+00:00,272.9980420485436,40.30382129694218,21,0,21,7.039837962962963,14.154495652039216,14.234897906816915,1020.4478939669063,150.6529103749761,82,1,83,27.77321759259259,13.574060778012983,12.41544937659736,3120.505006066437,460.69296020207895,261,1,262,87.63708333333334,13.046230257508848,12.655381413491662
1728,12D3KooWLbpbT6eTkoJNgKSSKZWfkntTwYbRRqcWfFnFgnmgUarL,novanode-023,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.009202058583814,True,False,2024-12-10T19:05:06.000000Z,99.64988009592327,100000.0,60000.0,34641.016151377546,653.2047916666667,24579.607140510303,13.009202058583814,12.941361746051195,11.858811254990721,2026-09-25T13:32:42+00:00,272.95986858824386,40.298185592339095,21,0,21,7.039143518518519,14.153856517448514,14.23290743352986,1011.3042049514557,149.30299004108593,80,2,82,27.438055555555554,13.789303065683583,12.304201160242712,3085.704344200328,455.55519567328577,258,3,261,87.30144675925926,13.051053577561978,12.51424539592355
1729,12D3KooWKV1L4rEaZMMmKDZwKqbSREJjXnJtNbEPQkok8x1xe72V,novanode-024,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.9934131032541,True,False,2024-12-10T19:05:49.000000Z,99.90732013823437,100000.0,60000.0,34641.016151377546,653.2042939814814,24737.3132548923,12.9934131032541,14.308244877513744,13.151734343749709,2026-09-25T07:31:21+00:00,271.0375989456763,40.01439303625621,21,0,21,7.039837962962963,14.05281753485303,14.132674802167406,1039.2150666237044,153.42358509239386,83,1,84,28.10712962962963,13.657346219722712,12.643783310588406,3129.836758812052,459.106532222989,262,1,263,87.97099537037037,13.035307562523274,12.69322685518221
1730,12D3KooWG39sY4kVo7sHM3vcAKgPv7JtnYTEiunkM6HZ74zpwLFN,novanode-025,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.821788512699673,True,False,2024-12-10T19:07:01.000000Z,99.33650793650793,100000.0,60000.0,34641.016151377546,653.2034606481482,24615.415081707575,12.821788512699673,12.502912435277674,11.45703841814606,2026-09-25T13:32:42+00:00,257.8856477173,38.072716502472424,21,0,21,7.039143518518519,13.372218387882855,13.446894488116357,1016.947155485149,150.13608198632787,82,2,84,28.106921296296296,13.528447041887215,12.372857058402648,3029.0571336963653,447.1921355136236,257,6,263,87.9703125,12.86147533840229,12.284509486657482
1731,12D3KooWEn8g4NkuNQQaEQ88EuTRNoP6hhuFacZ5AKJvBiojk2QR,novanode-026,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.977813142640521,True,False,2024-12-10T19:07:44.000000Z,99.99691215068705,100000.0,60000.0,34641.016151377546,653.2029629629629,24784.47633163922,12.977813142640521,14.416088973288671,13.250861588937047,2026-09-25T07:31:21+00:00,257.0418032418489,37.94813627953095,21,0,21,7.039837962962963,13.326831389257475,13.402894026182125,1113.7107247992108,164.42168482957007,90,0,90,30.113587962962963,13.499026729847087,13.550147151723731,3197.6063683456086,472.07575072955814,268,1,269,89.9774537037037,13.019670289732373,12.968070271623859
1732,12D3KooWSk8dxi7obZti6LDENrKwMhvf8Vj5dwqGf29pdS1Va74U,novanode-027,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.803027277620698,True,False,2024-12-10T19:08:30.000000Z,99.7205496371777,100000.0,44871.6107189525,29957.173003790762,653.2024305555556,23367.20231602665,12.803027277620698,13.078100928065364,11.9841121454602,2026-09-25T13:32:42+00:00,266.24036378852,34.68388715351534,21,0,21,7.039143518518519,13.80498111798919,13.882533254687116,1108.8701339369024,144.4556567084638,90,0,90,30.113020833333334,13.44027514061202,13.491253296232312,3154.7237681158294,410.9748109447262,268,1,269,89.97641203703704,12.845143634726977,12.794157504025309
1733,12D3KooWMF3XMLsMfGxS7w5Cwku5Hd1tv5WNUBK3MS4J3qqY7QmD,novanode-028,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.060823307761938,True,False,2024-12-10T19:09:17.000000Z,99.93015873015872,100000.0,60000.0,34641.016151377546,653.201886574074,24382.700190740554,13.060823307761938,13.924390499279978,12.779478507758132,2026-09-25T11:32:25+00:00,275.5080308756288,40.674381248160344,21,0,21,7.038449074074074,14.286994862670923,14.365775895657787,1030.86032617924,152.1901404737832,82,2,84,28.105891203703703,13.713207533012184,12.542133968514085,3104.6857154988757,458.3574934152291,259,4,263,87.9707986111111,13.080223336262476,12.59122540174544
1734,12D3KooWEpjJmTUxYqh7GuP474Pq1BhPRjgruVfKbRstxo2NSi2W,novanode-029,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.845628321521986,True,False,2024-12-10T19:10:19.000000Z,99.92860542598763,100000.0,60000.0,34641.016151377546,653.2011689814815,24914.66425917648,12.845628321521986,13.00739350023899,11.943654667250774,2026-09-25T09:31:53+00:00,260.86353193153633,38.512353769878985,21,0,21,7.038946759259259,13.526478231195183,13.602169879287251,997.5913796333735,147.2785093636828,80,2,82,27.438391203703702,13.602331196324856,12.137361785539378,3070.530426340192,416.1240385536681,260,2,262,87.63409722222222,12.887132733181645,12.452706729046334
1735,12D3KooWFBdKKZLypKjQ9wc7ndsViQRHF6figUsQknmYZwuoSkPc,novanode-030,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.74668053708491,True,False,2024-12-10T19:11:37.000000Z,99.96825396825396,100000.0,40000.0,28284.2712474619,653.2002662037037,24719.966969262954,12.74668053708491,13.912455854836999,12.774701426576451,2026-09-25T09:31:53+00:00,265.9080507055734,32.94583280723467,21,0,21,7.038946759259259,13.78787948850983,13.865205501076325,979.3378910827231,121.33932137739872,80,2,82,27.438391203703702,13.353001419683272,11.915277674839798,3045.527208668365,377.3388205450412,260,2,262,87.63409722222222,12.782140212414848,12.351304790710591
1736,12D3KooWJEoxEQWmhVD8Y9eL3jmDFx2hZ3vEwEVyHF7wFVhd9zdU,novanode-031,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.02914733413267,True,False,2024-12-10T19:12:24.000000Z,99.93333333333332,100000.0,60000.0,34641.016151377546,653.1997222222222,24440.819843503752,13.02914733413267,12.73031013010652,11.689231051417254,2026-09-25T09:31:53+00:00,268.84615802787886,39.69086162016638,21,0,21,7.038946759259259,13.940322477817626,14.018406811453685,1004.3546525810472,148.27699910456164,80,2,82,27.438391203703702,13.69436115740269,12.219648273069406,3101.585884042362,457.89985257598914,259,3,262,87.63409722222222,13.067720227773385,12.57865386306069
1737,12D3KooWGBJaMxmmKCDYiXimo3qeXehnt8jiSxaQ6YHJRGTH3J7n,novanode-032,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.82639500413677,True,False,2024-12-10T19:13:11.000000Z,99.68412698412698,100000.0,60000.0,34641.016151377546,653.1991782407407,24701.72749725507,12.82639500413677,13.436897952254837,12.31289564384387,2026-09-25T13:32:42+00:00,272.637631799862,40.2506124528514,21,0,21,7.039143518518519,14.13705845119174,14.21610508670709,1017.4147245253293,150.2051111225737,82,2,84,28.106921296296296,13.534179689496675,12.378545815058173,3066.177740615329,452.6724030513297,260,3,263,87.9703125,12.86865175439161,12.435054170273279
1738,12D3KooWQGHWZ9xMry4xKw5DqVJmPiEjLHrW8JbpQHW7z1h53bxA,novanode-033,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.983996925743124,True,False,2024-12-10T19:13:52.000000Z,99.96190476190476,100000.0,70000.0,37416.57386773941,653.1987037037037,24762.520190383253,12.983996925743124,14.271975472450457,13.104819690377596,2026-09-25T09:31:53+00:00,277.46260906737797,43.72778209447464,21,0,21,7.038946759259259,14.387631009496381,14.46769318708471,1014.4822726810864,159.8812175363545,80,2,82,27.438391203703702,13.832404964795991,12.34286765095322,3102.046479530052,454.9661301140058,260,2,262,87.63409722222222,13.019422922328713,12.580521833649655
1739,12D3KooWCPs9HBacKYQ6cYjkpPMMSQaMpizdiTiLNiChyGP7tZ3C,novanode-034,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.695359780306696,True,False,2024-12-10T19:15:12.000000Z,99.99691215068705,100000.0,50000.0,31622.776601683792,653.1977777777778,24509.17133374078,12.695359780306696,13.748254566108805,12.623928445928865,2026-09-25T09:31:53+00:00,262.12608314735775,35.787303349264086,21,0,21,7.038946759259259,13.592580443995624,13.668002906969367,1100.8951908451534,150.30198321917212,89,0,89,29.77859953703704,13.493842043423234,13.394224821949367,3138.238375815891,428.4544574470638,269,0,269,89.97430555555556,12.730788801301065,12.727300079697779
1740,12D3KooWP8YRgqgy7QNMdnNqd8GCTm3czdoKxazQxXLM3DbYswLE,novanode-035,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,12.878852592134443,True,False,2024-12-10T19:16:01.000000Z,99.93333333333334,100000.0,60000.0,34641.016151377546,653.1972106481481,24610.032751199116,12.878852592134443,11.161740167455198,10.248938039986053,2026-09-25T09:31:53+00:00,268.88035844706604,39.69591076840516,21,0,21,7.038946759259259,13.942753967531914,14.020190119025585,998.9002146553348,147.47173804926774,81,1,82,27.438391203703702,13.451946237819993,12.15328594497324,3092.9618449178392,456.62665028807385,261,1,262,87.63409722222222,12.931621658583614,12.543678593277905
1741,12D3KooWBUWZcAwQSmZgHixfymYz8R8DZ5ifDzYb393LrmNfXoD7,novanode-036,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.020146118288258,True,False,2024-12-10T19:16:52.000000Z,99.99845607534351,100000.0,55000.0,33166.247903554,653.1966203703704,24803.991264840715,13.020146118288258,13.829998955262193,12.712144207134232,2026-09-25T07:31:21+00:00,269.7456636860599,38.36941080949736,21,0,21,7.039837962962963,13.98569345467566,14.065309606487409,1127.3148515915725,160.35255603851223,90,0,90,30.113587962962963,13.663643449058082,13.715664027697466,3219.981212543068,468.41550306911853,269,0,269,89.9774537037037,13.061895362754038,13.058812695313554
1742,12D3KooWBbHqwmyFtddt7riqLNmaUokhzokkrNsh8x6X5C1JyF3a,novanode-037,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.511634156296909,True,False,2024-12-10T19:17:36.000000Z,99.72209356183419,100000.0,69000.0,37148.35124201342,653.1961111111111,25061.28359563019,13.511634156296909,13.37501713426743,12.25619118296741,2026-09-25T13:32:42+00:00,280.0758807734678,43.87277895417984,21,0,21,7.039143518518519,14.522364432633635,14.603956640330823,1177.0218967209075,184.3758247102789,90,0,90,30.113020833333334,14.266448782466753,14.32043307677104,3328.488601992368,521.3945745111515,268,1,269,89.97641203703704,13.55267668503104,13.498870441413494
1743,12D3KooWRR5upy3oQzVAPCFfDWqpZMkq7TtDx1fzeae8PfoNnGmo,novanode-038,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.014466884693404,True,False,2024-12-10T19:18:25.000000Z,99.99845607534351,100000.0,70000.0,37416.57386773941,653.1955439814815,24525.494148810427,13.014466884693404,13.812992541903176,12.696512392571899,2026-09-25T07:31:21+00:00,274.9025399418175,43.32431819984185,21,0,21,7.039837962962963,14.253165296215585,14.334203868394772,1130.9012553188054,178.22871279545944,89,1,90,30.113587962962963,13.861103628783763,13.7592986063788,3206.93114089041,473.20141990594095,268,1,269,89.9774537037037,13.057467121583473,13.00588740472222
1744,12D3KooWCE9UKCwm4c9bAPeoNvFcHTZ21LixDNC6FDZ4dGLREohK,novanode-039,0xec6e0dbf15c8a106471a9163a4848c4e8d06b63d,ACTIVE,13.298789715326736,True,False,2024-12-10T19:19:10.000000Z,99.99845607534351,100000.0,60000.0,34641.016151377546,653.1950231481482,24956.818732717253,13.298789715326736,14.417144622333714,13.251831911706853,2026-09-25T07:31:21+00:00,277.8801597421008,41.0245883676334,21,0,21,7.039837962962963,14.407170530683993,14.489465472266684,1164.024484224885,171.8497116148652,90,0,90,30.113587962962963,14.108623659044364,14.162297891402767,3289.8428235751253,485.69299714179726,269,0,269,89.9774537037037,13.345274632179333,13.342140340054673
